,Cell_Num,X,Y,ClassName,Prob
1433,1434,14569.422787193973,25265.175141242937,Microglia,0.840208916963351
94,95,4208.573553054663,24104.894694533763,Microglia,0.9936807181819749
1436,1437,25964.101265822785,25271.291883842143,Microglia,0.9170735961202736
1406,1407,14686.474799357946,25257.92455858748,Microglia,0.9940097652239182
1441,1442,28704.677545691906,25280.767188859878,Microglia,0.9148149496839236
1402,1403,27708.604464285716,25240.5125,Microglia,0.9397195428155759
1786,1787,29319.375907111757,25590.568940493467,Microglia,0.9996182667796779
1798,1799,27813.603646452637,25608.41498216409,Microglia,0.9935389018245168
99,100,14604.468236582694,24108.9282584885,Microglia,0.9440027186513914
1392,1393,36167.9101754386,25234.488421052632,Microglia,0.5065050184111445
1443,1444,29693.529516994633,25285.666368515205,Microglia,0.9659131384368481
1446,1447,31571.412006861065,25292.8487135506,Microglia,0.9999523622497605
2119,2120,3969.0506993006993,25911.62980769231,Microglia,0.9094500971447423
1461,1462,14657.573917931422,25301.83305227656,Microglia,0.9922307774731391
1780,1781,16688.778413152253,25596.604002859185,Microglia,0.9999501625280697
113,114,11983.580895008607,24114.500860585198,Microglia,0.6514795241348702
1802,1803,26757.822149225714,25614.541529798218,Microglia,0.9995700545126008
1457,1458,17192.660591471802,25303.98968363136,Microglia,0.9843424939475836
112,113,33556.222918531785,24113.49059982095,Microglia,0.9415536946084405
1772,1773,27109.445356917247,25578.866708780795,Microglia,0.9999804225676718
1367,1368,36410.297353399066,25210.843279709392,Microglia,0.512624007456691
1369,1370,16863.810828440965,25213.318330071754,Microglia,0.9374534202540642
2117,2118,17968.59087393658,25914.9841453983,Microglia,0.9434246812834597
1381,1382,28323.0994297933,25236.674269422667,Microglia,0.8252580376316425
1455,1456,13577.877948717949,25302.618974358975,Microglia,0.9966691409511437
2126,2127,6357.508024691358,25913.333950617285,Microglia,0.569993676121816
1447,1448,35641.568467801626,25288.14655810511,Microglia,0.9191632603194412
1368,1369,14635.277951002226,25223.533630289534,Microglia,0.9032921269635792
1290,1291,25758.82951907131,25164.63648424544,Microglia,0.5046457870046567
1818,1819,29325.97111553785,25619.15139442231,Microglia,0.999673456471733
1496,1497,33667.79803921569,25323.81274509804,Microglia,0.86380637249236
1201,1202,28086.26076742365,25080.179326546593,Microglia,0.8685644237282638
1753,1754,33972.17783857729,25555.675330597354,Microglia,0.8225169239477613
174,175,15588.645748987854,24169.7221659919,Microglia,0.9692754195765751
1196,1197,37373.70924885028,25078.01226366888,Microglia,0.7886607312413326
1557,1558,19157.51291512915,25367.792742927428,Microglia,0.9735020635582741
1194,1195,1973.5941821649976,25082.19217930377,Microglia,0.8720836435799553
1840,1841,12454.783049619704,25660.307859471206,Microglia,0.947069611806333
1183,1184,31155.430333333334,25076.507333333335,Microglia,0.9866913751439336
47,48,8061.407640638119,24070.03610411419,Microglia,0.931652638595203
1179,1180,10900.720606060606,25062.365454545456,Microglia,0.9866019995835626
1843,1844,29836.69075252714,25659.958442530886,Microglia,0.7601429350360484
46,47,7793.8093723494485,24070.31891433418,Microglia,0.8847763552964008
1565,1566,14700.582068965517,25369.678620689654,Microglia,0.9446218825976618
184,185,4695.086186065244,24195.262182843333,Microglia,0.993862498148898
2145,2146,27855.100062150403,25936.821628340585,Microglia,0.9429786815914493
1164,1165,25630.00132144037,25060.12256359432,Microglia,0.9999556367667645
1580,1581,13635.508166969146,25383.938294010888,Microglia,0.8893611858948534
1123,1124,31671.09629101284,25018.79814550642,Microglia,0.9691965253078559
1124,1125,30196.21046277666,25029.44024144869,Microglia,0.8120206237140785
193,194,8082.418861959958,24208.59009483667,Microglia,0.9226361853710789
1130,1131,21867.88746569076,25028.90484903934,Microglia,0.9524928229517571
1859,1860,33717.11362542128,25664.570534424653,Microglia,0.9871770879184959
2089,2090,32079.850205453866,25884.079193126636,Microglia,0.8965621434855768
1546,1547,9531.257016248153,25363.701624815363,Microglia,0.5496837587073458
2090,2091,24503.22344827586,25889.921655172413,Microglia,0.8693382095381754
1426,1427,28240.228260869564,25272.895052473763,Microglia,0.9862232676053134
1150,1151,14663.127503064978,25058.16796076829,Microglia,0.9995431579191585
1152,1153,27174.090521831735,25053.22080227192,Microglia,0.6302263150477386
2150,2151,29634.992831541218,25953.203902827558,Microglia,0.9652343605217972
38,39,11314.224863600935,24066.39789555729,Microglia,0.9901863387712077
1159,1160,31564.693333333333,25042.625454545454,Microglia,0.8248734892401036
1148,1149,26184.79604449938,25035.772558714463,Microglia,0.9507059357718658
1116,1117,12986.25641025641,25027.95947063689,Microglia,0.7359250358943498
1205,1206,27146.155030800823,25081.14065708419,Microglia,0.8670599791274303
1208,1209,18177.770980977246,25089.02834763148,Microglia,0.9996618263411542
1286,1287,30837.31768158474,25144.703595011004,Microglia,0.9775695759157793
1501,1502,6884.1671232876715,25327.156164383563,Microglia,0.9794787926727438
1281,1282,17426.60459770115,25148.52459770115,Microglia,0.7760621774220308
144,145,29136.711577133006,24151.940247055445,Microglia,0.999999973904381
65,66,22331.426762491443,24092.655715263518,Microglia,0.9407329081519221
1511,1512,24247.89347826087,25347.995108695653,Microglia,0.9974175795699748
1822,1823,32134.449114132673,25639.05644829007,Microglia,0.8721729728803614
145,146,32491.917493472585,24143.296605744126,Microglia,0.9911610399017549
1513,1514,14677.773978315263,25339.902418682235,Microglia,0.9941384743350217
1761,1762,27025.171020207,25564.79497289305,Microglia,0.984334775845637
1520,1521,31370.062689148293,25349.3065283182,Microglia,0.6203896592026877
58,59,14018.115425531914,24081.149468085106,Microglia,0.7697905334816016
153,154,19778.771300448432,24149.67130044843,Microglia,0.989834841766145
1528,1529,13053.139888089529,25352.375699440447,Microglia,0.5498397617187417
56,57,8197.814342278927,24077.641443026838,Microglia,0.9912842608432384
1247,1248,35218.652644996815,25115.04206500956,Microglia,0.9868309730422494
1534,1535,35627.56042741341,25363.59764185704,Microglia,0.999951679996302
1212,1213,31106.085714285713,25086.45238095238,Microglia,0.981811839591286
1836,1837,6475.10958118187,25650.66379804934,Microglia,0.5692575621395813
1539,1540,28956.86144101346,25356.74030087094,Microglia,0.6091173479077772
1216,1217,33203.29064389897,25098.31234436144,Microglia,0.8677653193547088
165,166,8725.619758351102,24165.16595593461,Microglia,0.9583184065258197
1226,1227,28337.2734375,25100.831473214286,Microglia,0.9304666517283903
173,174,10653.975942975943,24171.530442530442,Microglia,0.9672528584545939
1833,1834,33767.51206225681,25636.280155642024,Microglia,0.8042641266713988
1537,1538,22748.80177935943,25366.71921708185,Microglia,0.9694840704068607
160,161,23451.252128090797,24150.778273206324,Microglia,0.46701891425863673
158,159,3586.0181333333335,24153.222933333334,Microglia,0.5744099005362105
1237,1238,7536.650277557494,25119.791699709225,Microglia,0.9427275818297268
2101,2102,16397.537664132687,25907.056668970283,Microglia,0.8122690238363195
1758,1759,27073.67715827338,25560.589478417267,Microglia,0.5176884320201918
2100,2101,10203.599779492833,25882.33847850055,Microglia,0.4962768866758326
276,277,12447.315492957747,24283.769953051644,Microglia,0.5433935563561817
1067,1068,18460.029169308815,24993.76981610653,Microglia,0.9952690944511267
2013,2014,27583.38612244898,25797.244897959183,Microglia,0.6428311165627529
544,545,20983.22972972973,24512.732303732304,Microglia,0.9896545249664394
804,805,31810.52871754524,24750.37450826121,Microglia,0.8988792051172818
2022,2023,33209.88104089219,25818.58499493072,Microglia,0.997455733952589
718,719,15741.221159593544,24664.55708308428,Microglia,0.8816106949762785
720,721,29982.378779235598,24666.51283513976,Microglia,0.9936133263917465
1961,1962,34224.29949748744,25760.134673366832,Microglia,0.961859065303763
400,401,22635.739115761055,24390.961862976714,Microglia,0.9928085792064835
538,539,34496.754237288136,24492.053672316386,Microglia,0.9386902361115901
725,726,37929.4291996482,24659.94722955145,Microglia,0.8611317222221547
729,730,30986.087507926444,24680.32688649334,Microglia,0.9657382296587391
803,804,17356.117264526954,24765.714915040906,Microglia,0.946708889062189
473,474,11752.501928151005,24446.30464785874,Microglia,0.8155398756293661
531,532,29518.946084724004,24489.448010269578,Microglia,0.621510040111502
530,531,1815.8594444444445,24486.998333333333,Microglia,0.9110051775372499
537,538,10988.765206812652,24496.97810218978,Microglia,0.7701653711105889
801,802,31307.99822537711,24755.480627033423,Microglia,0.9505918986951687
545,546,29783.119047619046,24502.997142857144,Microglia,0.9681160325682773
2023,2024,27509.45073700543,25811.090768037237,Microglia,0.9415987339126118
816,817,31628.30890052356,24761.752498810092,Microglia,0.9852435914778316
568,569,7201.604086845467,24526.249042145595,Microglia,0.9440836731472276
814,815,9412.69251600197,24775.49261447563,Microglia,0.34964288520723863
1965,1966,20126.8251841929,25763.740455458807,Microglia,0.9346984408414091
566,567,36670.94157608696,24528.866847826088,Microglia,0.9061095987479634
564,565,30878.363585118375,24530.347237880495,Microglia,0.6450788401357465
314,315,5107.422294843864,24350.123093681916,Microglia,0.5751705374034503
458,459,20088.600790513832,24415.213438735176,Microglia,0.9318718020702741
318,319,8044.742766407904,24331.056104446012,Microglia,0.9940828284613047
809,810,5640.315681760041,24765.95216167818,Microglia,0.9769357469993811
559,560,3067.8202806699865,24529.48257129923,Microglia,0.9920262537750805
461,462,29090.52035033488,24423.530139103554,Microglia,0.9988693055938831
1940,1941,30806.435034802784,25731.766821345707,Microglia,0.9723702585619765
463,464,12064.792970258788,24432.07802240247,Microglia,0.8930597409832994
291,292,30573.730589335828,24288.57530402245,Microglia,0.973889293434955
817,818,34443.015915119366,24755.590627763042,Microglia,0.975638348610902
800,801,29431.383087111564,24745.984207845137,Microglia,0.9862699449398591
523,524,32128.973904939423,24474.240447343895,Microglia,0.8638514617619625
295,296,16521.54481722584,24305.71632448673,Microglia,0.6523499313173091
785,786,12975.13544065313,24749.261879840906,Microglia,0.9634360060514712
504,505,12901.5050999592,24475.147694818443,Microglia,0.44008198979267327
2016,2017,27793.177321156774,25800.402587519027,Microglia,0.9903832349421665
1950,1951,36045.377023498695,25746.768668407312,Microglia,0.7259467674267059
764,765,31559.1272845953,24714.46279373368,Microglia,0.8234013662198079
506,507,7319.282993502128,24492.12144297558,Microglia,0.9365405415344412
782,783,29356.73665852808,24732.73491454482,Microglia,0.9989315724747204
768,769,21915.242474916387,24709.296544035675,Microglia,0.5349995322944655
489,490,32172.558644067798,24453.881355932204,Microglia,0.9253125051938208
770,771,33595.60591133005,24702.5742434905,Microglia,0.9897567729786474
777,778,27603.622503328894,24707.60252996005,Microglia,0.7658092249668914
391,392,23679.720652856246,24372.144381669805,Microglia,0.9962044096220096
773,774,14661.201065246338,24704.813581890812,Microglia,0.9696816703534652
767,768,21831.437293729374,24706.06105610561,Microglia,0.7078993533399834
1941,1942,32286.937443336355,25744.03309156845,Microglia,0.9762250152620228
787,788,5675.814814814815,24726.49465020576,Microglia,0.7719472684617442
790,791,12714.085730088496,24736.69690265487,Microglia,0.9585803985257076
2020,2021,29754.06307534947,25814.204909648823,Microglia,0.9864589433918216
735,736,11321.5265986029,24679.32616872649,Microglia,0.9961394710689154
2012,2013,12825.080444444444,25812.185777777777,Microglia,0.5903390732869537
307,308,25640.31816500185,24315.879763226047,Microglia,0.9998392304048694
516,517,30958.883338318876,24488.69847442417,Microglia,0.9958074259136693
481,482,19099.120885697186,24451.653201675643,Microglia,0.9741634914635533
789,790,28282.274426508073,24732.078164825827,Microglia,0.901518248171288
345,346,27733.355318461043,24346.0206918849,Microglia,0.7146439462255941
1951,1952,28833.72855591748,25748.59717698154,Microglia,0.9778961880509891
750,751,12376.661016949152,24690.353107344632,Microglia,0.7376128412562569
509,510,28993.35397757608,24473.991457554726,Microglia,0.9900489305096891
508,509,20950.339350180504,24467.216606498194,Microglia,0.9851545020318349
305,306,27094.0232312566,24302.901795142556,Microglia,0.9757822690691011
304,305,10222.123618090453,24321.72135678392,Microglia,0.9862420550741741
2060,2061,33421.114417177916,25855.038036809816,Microglia,0.8834976542318068
701,702,5748.360798197618,24654.33183134857,Microglia,0.9855003459816238
1938,1939,24956.823726541556,25741.243967828417,Microglia,0.9999034189697067
574,575,18036.207959641255,24531.279147982063,Microglia,0.9181174702559931
853,854,10540.059313725491,24797.036274509803,Microglia,0.999983642537455
674,675,15399.645658263305,24624.375350140057,Microglia,0.9940988715094441
595,596,33685.8032967033,24546.593406593405,Microglia,0.8886721458607598
673,674,33034.64881693649,24619.241594022416,Microglia,0.9320265620870045
835,836,29627.964171779142,24787.524417177916,Microglia,0.9997629627202397
330,331,27974.875959079283,24338.281329923273,Microglia,0.9896705473179767
2050,2051,7715.101270696958,25859.22294955718,Microglia,0.8522118760515203
285,286,5929.358371040724,24286.570135746606,Microglia,0.8387119107011531
2064,2065,30456.753262158956,25843.835112692763,Microglia,0.9521263357770703
2045,2046,10815.19799498747,25841.503759398496,Microglia,0.40845491543146345
628,629,11690.642857142857,24602.282696177062,Microglia,0.9567229874373329
667,668,29761.311926605504,24608.871559633026,Microglia,0.7630244076333362
662,663,23762.71375,24607.46,Microglia,0.9718594984722989
355,356,30147.211693548386,24349.5625,Microglia,0.6999903324017313
604,605,19561.989864864863,24560.49527027027,Microglia,0.9826759177154598
653,654,22210.117416829744,24609.44227005871,Microglia,0.9330809819605005
424,425,28732.5736497545,24391.287234042553,Microglia,0.7835353615073808
361,362,7904.658580413297,24349.92902066487,Microglia,0.9314357790561347
283,284,36201.121705426354,24284.32945736434,Microglia,0.8325038178358667
432,433,21824.213720316624,24402.648548812664,Microglia,0.60569835508225
333,334,28046.92983975747,24340.011693373755,Microglia,0.8437903224333098
624,625,1422.403400309119,24576.442040185473,Microglia,0.8797619441868854
411,412,20521.31392778187,24384.870302137067,Microglia,0.9229248496383254
844,845,37530.65347274085,24779.29126213592,Microglia,0.9323158481476647
2049,2050,31666.924074074075,25840.818518518518,Microglia,0.9006265732058525
611,612,34299.04138449962,24564.15048908954,Microglia,0.5069324685992005
666,667,26479.79091769158,24615.472090823085,Microglia,0.9479217619631941
348,349,33511.61500815661,24343.223491027733,Microglia,0.9786650573368941
675,676,14164.586334256694,24635.809325946444,Microglia,0.6435796304080345
681,682,33494.510714285716,24635.27857142857,Microglia,0.9751891747217591
575,576,27054.80696661829,24535.20754716981,Microglia,0.6955135737528632
1993,1994,19673.81948579161,25795.822192151558,Microglia,0.9998851872081723
1936,1937,2862.5776627218934,25736.32396449704,Microglia,0.843686619860001
2051,2052,11305.590016825576,25845.30005608525,Microglia,0.9967376100733701
697,698,18128.76840696118,24643.02543507363,Microglia,0.9083529479963665
636,637,29769.656544502617,24577.940314136125,Microglia,0.919059949683717
1935,1936,26988.883088869716,25738.752804141503,Microglia,0.985659736032297
324,325,20743.20130718954,24337.211328976035,Microglia,0.9307383218204403
417,418,28801.065454545456,24397.25212121212,Microglia,0.7644903415338367
821,822,33005.599922239504,24767.248833592534,Microglia,0.6756503629254259
372,373,27528.42212518195,24368.13755458515,Microglia,0.9999028647448264
580,581,7694.708423326134,24531.183585313174,Microglia,0.9480163596359961
680,681,12355.863414634146,24627.426829268294,Microglia,0.9942294700430064
824,825,17398.947340139708,24775.403546480386,Microglia,0.9798947405761168
347,348,29287.21997105644,24350.162083936324,Microglia,0.9217669663204667
366,367,8117.709507042254,24357.31924882629,Microglia,0.9530152495418037
338,339,29487.5960591133,24336.462068965517,Microglia,0.7777120378261835
2046,2047,30877.715260017052,25836.528559249786,Microglia,0.49512688715650466
827,828,33523.073350923485,24771.013192612136,Microglia,0.5814609715304745
647,648,25839.25400457666,24607.275253350766,Microglia,0.9960709243750067
583,584,29900.184796854523,24532.933158584536,Microglia,0.9129655671925502
587,588,6413.729800173762,24538.148566463944,Microglia,0.927324791100343
2066,2067,14324.99545970488,25858.367196367763,Microglia,0.9073332021379876
289,290,21911.323637477035,24300.839559093693,Microglia,0.7257314379826005
689,690,27308.292635658916,24637.68895348837,Microglia,0.9785548594027753
325,326,1823.840862422998,24330.360369609858,Microglia,0.8768844355444523
1054,1055,10275.725619834711,24972.89917355372,OPC,0.9995347876442255
1032,1033,11177.030444444445,24971.334222222224,OPC,0.7289774962669546
1267,1268,23046.752096143096,25147.49189491336,OPC,0.9994959535115419
1547,1548,18698.35087719298,25369.641025641027,OPC,0.9336679886990317
621,622,14756.331936295055,24574.46521374686,OPC,0.999991370970238
363,364,8245.947486751245,24377.170547615224,OPC,0.9358259550206561
357,358,15520.119343065693,24356.02700729927,OPC,0.9838775162096064
1792,1793,2727.1340730466945,25612.78733240869,OPC,0.9999934388672232
1023,1024,20222.910107705055,24953.453189726595,OPC,0.9363290552005155
1399,1400,8986.681640625,25240.666015625,OPC,0.9999999996704096
693,694,19619.332089552237,24650.937584803258,OPC,0.47057711642795347
179,180,19104.065860215054,24184.826612903227,OPC,0.9984010666025771
1145,1146,20745.725467289718,25035.078271028036,OPC,0.9740599966639788
369,370,17770.237476808907,24361.4573283859,OPC,0.9678411687884876
683,684,20297.678442028984,24639.63768115942,OPC,0.9533079228348781
1971,1972,8397.063567017798,25773.552124954596,OPC,0.9997212359968894
723,724,17918.036738351253,24672.741487455198,OPC,0.9977218572590743
2113,2114,10216.66700610998,25902.218940936862,OPC,0.9999662896224373
1480,1481,19285.338771929826,25342.15403508772,OPC,0.482230070588202
1233,1234,3590.9223350253806,25120.469035532995,OPC,0.9926582977992097
1769,1770,5400.0624277456645,25582.268978805394,OPC,0.9999999135815872
521,522,10774.065141720537,24497.32197911487,OPC,0.5380863603552603
1240,1241,34440.85590331577,25119.534242330337,OPC,0.9999871387970768
741,742,18698.092229484388,24688.562091503267,OPC,0.8446723077856165
513,514,6025.956690368455,24486.47382029735,OPC,0.5498710211068913
1064,1065,10238.931475903615,24991.4375,OPC,0.9999930065741048
1985,1986,17756.085704125177,25784.677809388337,OPC,0.7627856023829025
1571,1572,7576.568554047731,25388.051474029013,OPC,0.9999992497818277
277,278,12661.914122137405,24281.25572519084,OPC,0.45849352709630503
438,439,5905.155115511551,24421.480308030805,OPC,0.6997986714711839
1587,1588,22818.34084231146,25392.232125367285,OPC,0.7294159282950214
1749,1750,5336.038207200588,25547.541513592947,OPC,0.9098113508568023
1659,1660,23480.79767564712,25453.75382989963,OPC,0.9999466305867654
254,255,5423.05375782881,24284.948155880305,OPC,0.5364148952891984
1917,1918,8371.35989492119,25721.49620548745,OPC,0.9999999992074133
1914,1915,20541.92414947016,25715.194645844953,OPC,0.999415020603894
423,424,24701.79906071788,24401.60852063066,OPC,0.9571072880024423
1725,1726,21668.201623815967,25515.690798376185,OPC,0.8782724015413378
1688,1689,14065.3007367716,25494.315472203616,OPC,0.8958940590015407
892,893,26946.221505376343,24845.34669738863,OPC,0.9927548412339819
442,443,7045.028413028413,24415.739085239085,OPC,0.9930074560072006
1610,1611,15567.215789473685,25411.75197368421,OPC,0.9999508597086078
437,438,3376.1320567023126,24422.94105943795,OPC,0.9975210920679862
238,239,27798.24208037825,24248.71111111111,OPC,0.9827283647518968
443,444,11513.393989523021,24424.076095947064,OPC,0.9847093163767047
1738,1739,3771.3952267303102,25534.250596658712,OPC,0.8992156065037108
996,997,10262.164353993216,24932.525747764415,OPC,0.9969461379227441
1676,1677,5397.442862495316,25485.293742974896,OPC,0.7604014122151874
1718,1719,18767.13387423935,25504.327586206895,OPC,0.8756345467301065
856,857,12855.420124481328,24806.31794605809,OPC,0.999443721859056
2180,2181,9204.20288248337,25984.749445676276,OPC,0.7627671071178926
1574,1575,11584.918867924529,25391.93066037736,OPC,0.9999276010845858
943,944,18319.290451686677,24880.21869639794,OPC,0.9991213066305582
401,402,3752.8701517706577,24380.465430016862,OPC,0.6809725677350547
395,396,11882.758674463937,24389.171539961015,OPC,0.9999918494007338
2166,2167,32104.063943161633,25966.15867377146,Oligodendrocyte,0.9999876493928143
92,93,20307.882555282555,24109.771498771497,Oligodendrocyte,0.4252405975473481
2030,2031,9628.0088691796,25823.69356984479,Oligodendrocyte,0.9999999250901278
2116,2117,30946.93930635838,25914.886199421966,Oligodendrocyte,0.9171853040105615
2115,2116,22516.923250564334,25904.418735891646,Oligodendrocyte,0.7096014375360252
1379,1380,20163.630054122892,25234.81566380134,Oligodendrocyte,0.9999996612220547
105,106,33650.7369519833,24118.19832985386,Oligodendrocyte,0.9999987691571519
1378,1379,24607.211426994203,25233.086944521114,Oligodendrocyte,0.9999967077505355
567,568,29376.278992878943,24540.64445574771,Oligodendrocyte,0.9999999441801515
1372,1373,22511.25074962519,25225.307346326837,Oligodendrocyte,0.9999999727602508
2114,2115,21904.56254343294,25914.34190410007,Oligodendrocyte,0.9999983364483865
1413,1414,28198.170415224915,25260.226211072666,Oligodendrocyte,0.9929352476825986
1371,1372,6733.711773151472,25225.993180186648,Oligodendrocyte,0.9999831572790382
1671,1672,16124.220723151646,25473.39989206692,Oligodendrocyte,0.6468743957351534
440,441,33250.37984496124,24415.614987080102,Oligodendrocyte,0.9973328934263888
407,408,19578.117481203008,24393.67387218045,Oligodendrocyte,0.9989602308456212
592,593,15030.460115606937,24550.309248554913,Oligodendrocyte,0.9765795742581697
593,594,24318.676166726043,24557.879942999643,Oligodendrocyte,0.9965258631708196
2171,2172,33592.88884064264,25978.825445071645,Oligodendrocyte,0.9998354508566678
594,595,27839.612524461838,24553.344911937376,Oligodendrocyte,0.999999296101267
1365,1366,24026.48211678832,25219.75802919708,Oligodendrocyte,0.9999083626706464
1374,1375,22730.122404371585,25208.545355191258,Oligodendrocyte,0.994447771106092
2029,2030,31856.531262288634,25826.295320487614,Oligodendrocyte,0.9992084190680374
1653,1654,28626.832954914044,25452.375283814465,Oligodendrocyte,0.9997862968125091
404,405,19881.113363673976,24389.69011170873,Oligodendrocyte,0.9999999997302
1405,1406,28975.2122929381,25253.100697471666,Oligodendrocyte,0.9734973821404352
453,454,32364.848405985686,24416.596616785948,Oligodendrocyte,0.9967859922996591
2167,2168,24029.425281954886,25971.04887218045,Oligodendrocyte,0.9997883242123796
96,97,33613.53114754098,24105.78087431694,Oligodendrocyte,0.9966996275887456
571,572,34907.55215827338,24521.741007194243,Oligodendrocyte,0.9999955963526138
1658,1659,31814.467586783772,25461.900460058554,Oligodendrocyte,0.9831751755737382
570,571,29475.85500515996,24534.992776057792,Oligodendrocyte,0.9999022138588223
577,578,26153.492392359985,24545.138879896407,Oligodendrocyte,0.999999979858565
373,374,31744.76033898305,24374.510508474577,Oligodendrocyte,0.9999999942694806
1651,1652,32623.62582781457,25447.639900662252,Oligodendrocyte,0.9778183151229117
452,453,19047.64532650448,24415.92509603073,Oligodendrocyte,0.9928574582103504
1385,1386,32875.23887587822,25230.439110070256,Oligodendrocyte,0.8013171445321788
1396,1397,30201.108843537415,25232.20602526725,Oligodendrocyte,0.9780250744376736
1394,1395,17428.53708845696,25238.813962713208,Oligodendrocyte,1.0
581,582,25847.484524264426,24543.205961024072,Oligodendrocyte,0.950542409889328
1391,1392,35879.02645914397,25239.952918287938,Oligodendrocyte,0.9993082793020404
1795,1796,19426.682747342602,25608.89942763696,Oligodendrocyte,0.9999998589299838
101,102,27367.62931869551,24126.364869228284,Oligodendrocyte,0.9905594089877554
2026,2027,33483.33274956217,25823.736952714535,Oligodendrocyte,0.9993127689586506
1388,1389,24998.951446280993,25227.17561983471,Oligodendrocyte,0.9999999250827697
584,585,32094.95990180033,24546.08387888707,Oligodendrocyte,0.9999996761145086
2168,2169,33189.09727626459,25970.311284046693,Oligodendrocyte,0.8914669331930593
586,587,15977.71264367816,24552.248053392657,Oligodendrocyte,0.997556428914377
456,457,24791.181753638622,24429.031948881788,Oligodendrocyte,0.9999999927322485
405,406,22932.81937172775,24381.26352530541,Oligodendrocyte,0.9998991130984952
1665,1666,29841.81595346905,25469.192355629413,Oligodendrocyte,0.9988258732831875
492,493,19042.73839009288,24445.94814241486,Oligodendrocyte,0.9743013617840716
1801,1802,25632.88277905828,25615.41290747448,Oligodendrocyte,0.999995566783266
619,620,33590.888634280476,24580.778643446378,Oligodendrocyte,0.9993453183741873
1984,1985,28057.31818181818,25778.60064935065,Oligodendrocyte,0.983575251266062
1324,1325,34433.78108239883,25183.620185275475,Oligodendrocyte,0.9889454408824425
1704,1705,32804.00515843773,25493.72439204127,Oligodendrocyte,0.9956361881591917
1808,1809,36033.0895228726,25613.020659124446,Oligodendrocyte,0.9875035982748014
1320,1321,30236.019402985075,25183.189552238808,Oligodendrocyte,0.9999999992523729
622,623,27252.31785925488,24589.326434062685,Oligodendrocyte,0.9999988547594463
1983,1984,26698.57760910816,25780.69184060721,Oligodendrocyte,0.9996179151969712
1705,1706,31885.519927536232,25487.760869565216,Oligodendrocyte,0.9577780885859667
412,413,35044.4751984127,24386.0248015873,Oligodendrocyte,0.9999999993943729
2108,2109,28786.973887814314,25895.483558994198,Oligodendrocyte,0.8642709114990921
421,422,18536.164130434783,24402.803623188407,Oligodendrocyte,0.9993875792976884
420,421,18431.762457531146,24413.70724801812,Oligodendrocyte,0.9999942161902099
1811,1812,32170.920880632955,25625.505331957345,Oligodendrocyte,0.9948674246002053
629,630,24263.647251845774,24588.74405250205,Oligodendrocyte,0.9995556348005696
1812,1813,32783.44822528601,25626.635963625697,Oligodendrocyte,0.9999999588366933
2037,2038,22967.610421836227,25838.49805033676,Oligodendrocyte,0.9999999979116663
134,135,32523.028985507248,24126.723522853958,Oligodendrocyte,0.9847398659951656
418,419,31652.18578830496,24400.632864544783,Oligodendrocyte,0.9611172961120822
1304,1305,27692.321345165812,25168.77020084073,Oligodendrocyte,0.999703154989563
1815,1816,23735.631879914225,25621.64260185847,Oligodendrocyte,0.9946322045149589
1981,1982,29627.93830703013,25764.35581061693,Oligodendrocyte,0.9999316865899098
1299,1300,13670.733960650128,25170.47005988024,Oligodendrocyte,0.9702419558663917
1714,1715,24673.604141291107,25515.54598051157,Oligodendrocyte,0.9999999918002801
416,417,28973.07510578279,24405.850493653033,Oligodendrocyte,0.9999791968797437
637,638,27828.24620303757,24593.86690647482,Oligodendrocyte,0.9998297431106484
638,639,27876.805646749835,24588.25476034143,Oligodendrocyte,0.9890776892951945
426,427,22683.14344402602,24406.863402944196,Oligodendrocyte,0.999999999963965
1807,1808,23055.845849802372,25617.415379087317,Oligodendrocyte,0.9999999330844864
616,617,33660.83676092545,24562.997429305913,Oligodendrocyte,0.9995504912745246
615,616,36748.18918918919,24564.424116424118,Oligodendrocyte,0.5046479859892177
1362,1363,30838.133769538348,25219.138495092695,Oligodendrocyte,0.9999986672374089
598,599,23270.110969387755,24562.823022959183,Oligodendrocyte,0.9999999999979252
1359,1360,17411.998614958447,25201.89750692521,Oligodendrocyte,0.9999999979134162
1678,1679,23446.122448979593,25484.951306838524,Oligodendrocyte,0.9999989937357852
1357,1358,22038.27638190955,25206.75929648241,Oligodendrocyte,0.9244230669329262
1648,1649,32485.86229344016,25441.70055082624,Oligodendrocyte,0.9974952051198888
1990,1991,29800.137397034596,25791.304777594727,Oligodendrocyte,0.9999999566810805
1803,1804,31531.883704489217,25614.92541534111,Oligodendrocyte,0.9983628178141929
601,602,31134.90438247012,24562.39656757585,Oligodendrocyte,0.9999619298584626
436,437,31594.003475670306,24405.249255213505,Oligodendrocyte,0.8475447843444274
1351,1352,27924.036891117477,25214.236389684815,Oligodendrocyte,0.9779201563745332
117,118,30567.592380310183,24128.25219150371,Oligodendrocyte,0.9148454039207997
2033,2034,29965.13936867183,25825.48540798094,Oligodendrocyte,0.9999999999996301
2172,2173,34529.386373626374,25977.50241758242,Oligodendrocyte,0.9999958729761822
1685,1686,25390.609231993632,25487.144050935138,Oligodendrocyte,0.9989459738897254
1687,1688,18936.936766034327,25471.71815718157,Oligodendrocyte,0.9972756399803616
120,121,17811.222757375075,24125.251655629138,Oligodendrocyte,0.9993830250293183
1728,1729,14744.985150615188,25518.26898599915,Oligodendrocyte,0.9999976251313384
1342,1343,25008.67343578485,25196.626783754116,Oligodendrocyte,0.9008721683452304
