,Cell_Num,X,Y,ClassName,Prob
1176,1177,3972.2312400212877,25088.22432144758,Layer 2/3,0.8898319759265394
920,921,3850.970760233918,24848.08703130375,Layer 2/3,0.7245833860264317
211,212,4242.356736242884,24227.088425047437,Layer 2/3,0.3528563318467593
1237,1238,7536.650277557494,25119.791699709225,Layer 2/3,0.7009550846130606
905,906,4031.8468878768163,24857.334851442203,Layer 2/3,0.9338572473443639
785,786,12975.13544065313,24749.261879840906,Layer 4,0.5093977643694706
1991,1992,10110.30303030303,25778.103219696968,Layer 4,0.1780426702660956
1179,1180,10900.720606060606,25062.365454545456,Layer 4,0.37954681897770204
2001,2002,10895.812278211497,25810.680269694818,Layer 4,0.8737244933850261
335,336,10849.97443023902,24359.891977024272,Layer 4,0.46235385531627105
2137,2138,18633.922317314024,25945.6866359447,Layer 4,0.5300848206459068
322,323,11854.990231990232,24345.184981684983,Layer 4,0.5611485144415141
1959,1960,10785.786432748539,25767.82081871345,Layer 4,0.8369418104702807
1933,1934,13369.86603692572,25733.913696865606,Layer 4,0.30604514153556656
1408,1409,11932.021840148698,25257.195167286245,Layer 4,0.20238575639509937
1063,1064,10387.24000934798,24998.83290488432,Layer 4,0.41471367854348923
472,473,11143.712392829306,24438.71940763835,Layer 4,0.39716909272581935
2005,2006,10204.8673632017,25811.254117230386,Layer 4,0.7675041977785443
1554,1555,9378.049101412067,25371.15436456996,Layer 4,0.5831814278462137
506,507,7319.282993502128,24492.12144297558,Layer 4,0.3220136479496452
1516,1517,11562.450269475747,25354.329250367467,Layer 4,0.833011402520263
1929,1930,8583.720360312624,25751.255927937476,Layer 4,0.8552157885484346
1889,1890,10258.505501618123,25698.044660194173,Layer 4,0.7055567842385394
1361,1362,12461.769168466522,25222.0936825054,Layer 4,0.3035792506835428
90,91,10290.031522793404,24118.011639185257,Layer 4,0.4167912527642585
2052,2053,15110.040366614665,25865.902496099843,Layer 4,0.725739880302216
1250,1251,11423.450351414669,25141.55739772932,Layer 4,0.8740773804126524
2027,2028,12718.10924369748,25817.5,Layer 5 IT,0.35582206447478265
1070,1071,11449.091971544716,24985.677845528455,Layer 5 IT,0.23351015620946347
2015,2016,22909.477513491904,25827.539676194283,Layer 5 IT,0.22486591974351408
1055,1056,12573.827925531916,24990.37925531915,Layer 5 IT,0.5113009303707468
1964,1965,14013.912437810945,25753.692537313433,Layer 5 IT,0.3321557423209741
151,152,12023.422466817741,24152.526060213662,Layer 5 IT,0.30578655528065185
197,198,12633.765060240963,24217.3125,Layer 5 IT,0.2615292505996934
1837,1838,15122.650420168067,25663.033239962653,Layer 5 IT,0.5206594374362713
1650,1651,12724.615919787191,25458.49150808267,Layer 5 IT,0.433982307817269
1266,1267,12935.89188243527,25150.280615815256,Layer 5 NP,0.9941015237676462
1948,1949,3843.506407974368,25763.406016375935,Layer 5 NP,0.45936621883733564
1078,1079,14065.67845448592,25009.092119624536,Layer 5 NP,0.543138911961389
1327,1328,4542.131634078212,25194.061452513968,Layer 5 NP,0.34263372446747137
125,126,15920.958360872439,24124.407799074685,Layer 5 NP,0.37101449126829683
1575,1576,15039.031368821294,25400.846482889734,Layer 5 NP,0.9973472012216934
1296,1297,11511.329731676571,25172.431838645778,Layer 5 NP,0.9265332915062001
1032,1033,11177.030444444445,24971.334222222224,Layer 5 NP,0.4026540116840627
893,894,29052.82495697074,24835.947332185886,Layer 5 PT,0.34716959063325
215,216,3804.2680870990403,24236.842191524232,Layer 6 CT,0.5852262617829863
892,893,26946.221505376343,24845.34669738863,Layer 6 CT,0.4853360982453658
2149,2150,9126.161105239318,25962.054054054053,Layer 6 CT,0.42871235520217577
1522,1523,29370.363706325996,25372.52932122518,Layer 6 CT,0.5159736779376394
501,502,12785.573664985215,24483.58392763959,Layer 6 CT,0.5111190559046084
1668,1669,21435.00506512301,25464.507235890014,Layer 6 CT,0.3844481981774272
554,555,15895.316002557,24533.3652248029,Layer 6 CT,0.25283221657277427
2002,2003,11271.52807928268,25810.772062293534,Layer 6 CT,0.23068125571368514
881,882,5864.905686546464,24820.483356449375,Layer 6 CT,0.3054642501163766
1987,1988,13365.75371057514,25774.756957328387,Layer 6 CT,0.30166405451139877
230,231,15891.074003795067,24233.31404174573,Layer 6 CT,0.2735306228690402
1458,1459,29123.635172798215,25307.100891861763,Layer 6 CT,0.5549877847615886
1814,1815,3795.4455485430376,25642.362159258762,Layer 6 IT,0.8398189614810206
2098,2099,14343.764364786504,25898.73589878756,Layer 6 IT,0.37652274678247216
1920,1921,22224.39707724426,25720.897286012525,Layer 6 IT,0.5427655497444743
993,994,21486.413197394504,24941.53001982441,Layer 6 IT,0.8099584374973362
1195,1196,13622.372631060793,25100.578144228402,Layer 6 IT,0.3905320581277136
1664,1665,21585.607931316434,25464.78004905969,Layer 6 IT,0.4907055561626385
168,169,14746.739832350202,24162.79074821484,Layer 6 IT,0.4888817672913937
1390,1391,5800.3504040502385,25268.029695258494,Layer 6 IT,0.617560879871081
99,100,14604.468236582694,24108.9282584885,Layer 6 IT,0.3788736323566159
1923,1924,15930.576818545163,25739.50423661071,Layer 6 IT Car3,0.5517837739840716
1667,1668,16206.231441048036,25462.11935953421,Layer 6 IT Car3,0.8810034689655616
39,40,11903.091312179577,24090.11306637107,Layer 6 IT Car3,0.28944093679778055
1721,1722,14662.309140839545,25515.322871714397,Layer 6 IT Car3,0.4082326628675306
895,896,25864.329885057472,24834.68122605364,Microglia,0.9808630513791027
862,863,23628.256448047163,24811.101694915254,Microglia,0.6140439803283285
109,110,36718.0575321726,24109.635124905373,Microglia,0.5860048961789125
1455,1456,13577.877948717949,25302.618974358975,Microglia,0.9821196245368118
119,120,35124.14270092947,24126.43083652269,Microglia,0.5941089166244381
868,869,26796.24233983287,24819.794986072422,Microglia,0.9017004242896675
1757,1758,27675.996673003803,25562.441064638784,Microglia,0.6863420448277266
886,887,25959.46528332003,24821.035115722265,Microglia,0.9566016661615612
898,899,31169.712929475587,24840.599909584085,Microglia,0.9805709092165313
903,904,27240.76925872093,24840.93859011628,Microglia,0.8345384459802005
2106,2107,15752.914435009798,25906.704441541475,Microglia,0.7546101813127073
1302,1303,27749.106837606836,25166.203703703704,Microglia,0.8274396027510521
1300,1301,4249.437876960193,25172.854845195016,Microglia,0.3956500870334783
874,875,10133.766739846324,24813.45993413831,Microglia,0.7685269658424363
897,898,9957.261203585147,24828.166453265047,Microglia,0.4431452972093838
2009,2010,29197.69820872274,25803.641744548288,Microglia,0.5635391978750498
1318,1319,22733.535765379114,25178.944921316164,Microglia,0.8458383558157969
1762,1763,32036.49319066148,25557.002918287937,Microglia,0.9010142099198059
727,728,14200.798977853492,24666.63032367973,Microglia,0.7088254127076591
728,729,20809.97100943067,24677.238560950052,Microglia,0.8540423610605693
729,730,30986.087507926444,24680.32688649334,Microglia,0.961876060150731
1818,1819,29325.97111553785,25619.15139442231,Microglia,0.8958135669917854
735,736,11321.5265986029,24679.32616872649,Microglia,0.5186663959979775
1816,1817,27874.71656333038,25616.279007971658,Microglia,0.8861231771034623
1820,1821,20011.010113780027,25622.43489254109,Microglia,0.6550163272966127
1810,1811,8928.120586275816,25615.116588940706,Microglia,0.9516036717744042
1808,1809,36033.0895228726,25613.020659124446,Microglia,0.5263386268485318
750,751,12376.661016949152,24690.353107344632,Microglia,0.8073853272184159
753,754,12444.773693534102,24693.1784765279,Microglia,0.7913287461243552
144,145,29136.711577133006,24151.940247055445,Microglia,0.631542158701865
1805,1806,4164.129546586945,25620.317389138017,Microglia,0.932293898260417
1568,1569,8818.281320330083,25374.266316579145,Microglia,0.5167096746739636
2084,2085,4607.399325084364,25860.41057367829,Microglia,0.6568408824181541
1325,1326,16328.33023831631,25184.966573816157,Microglia,0.9898213260310201
1821,1822,26935.28001425009,25633.352689704312,Microglia,0.7565576004834199
720,721,29982.378779235598,24666.51283513976,Microglia,0.9792572745387826
1340,1341,11201.167640613587,25199.37253469686,Microglia,0.8535513704325195
159,160,5167.899505138942,24155.70688998858,Microglia,0.8162725367239321
687,688,12283.063044592516,24665.281565009398,Microglia,0.8731398261145131
2076,2077,28262.503346720216,25853.18340026774,Microglia,0.8632071453222141
1338,1339,1893.2141198327915,25201.985137018113,Microglia,0.8913715895825473
156,157,19522.610193321616,24156.16309314587,Microglia,0.9010605608834571
1330,1331,7625.454545454545,25199.33431085044,Microglia,0.7590184392920644
154,155,33310.151602104255,24151.317073170732,Microglia,0.5163076605474527
703,704,30385.576123731273,24651.21314644756,Microglia,0.5988570217595499
704,705,32759.022584228063,24652.10514624213,Microglia,0.7268525869332517
1831,1832,19357.201817312292,25642.306551889047,Microglia,0.698587431719481
1830,1831,25703.66285060103,25641.9811104751,Microglia,0.49472404915150436
1829,1830,26053.003040834057,25639.96915725456,Microglia,0.8834875331565005
1565,1566,14700.582068965517,25369.678620689654,Microglia,0.924958290836821
698,699,18674.84280367472,24656.158557332426,Microglia,0.9952207740191001
1306,1307,8289.024749306593,25191.288030723277,Microglia,0.9201569570299917
1324,1325,34433.78108239883,25183.620185275475,Microglia,0.652990917389808
1798,1799,27813.603646452637,25608.41498216409,Microglia,0.744193255660045
816,817,31628.30890052356,24761.752498810092,Microglia,0.9872315110575227
817,818,34443.015915119366,24755.590627763042,Microglia,0.9732502108705189
1780,1781,16688.778413152253,25596.604002859185,Microglia,0.9975108742392136
1449,1450,18634.383421650266,25297.06056018168,Microglia,0.8999587347974245
824,825,17398.947340139708,24775.403546480386,Microglia,0.9637057534910984
1317,1318,10036.030780243378,25182.098783106656,Microglia,0.9316503929636637
812,813,34473.96153846154,24750.897435897437,Microglia,0.7862462098018584
1777,1778,19615.21189279732,25591.143216080403,Microglia,0.6200311194433732
1773,1774,22238.38913043478,25581.676630434784,Microglia,0.44148158663291603
836,837,26822.816381987577,24786.545807453414,Microglia,0.8960052179633604
1769,1770,5400.0624277456645,25582.268978805394,Microglia,0.8666252654893043
843,844,35136.21523472099,24788.6789193977,Microglia,0.9322614850865264
844,845,37530.65347274085,24779.29126213592,Microglia,0.9143533968305513
1307,1308,5019.012237762237,25170.13811188811,Microglia,0.566018627988657
1316,1317,36747.970169961845,25182.268123482485,Microglia,0.6438613758953831
771,772,16526.667630057804,24703.109826589596,Microglia,0.9673902060176669
134,135,32523.028985507248,24126.723522853958,Microglia,0.6965405392508057
2114,2115,21904.56254343294,25914.34190410007,Microglia,0.8611171890174151
777,778,27603.622503328894,24707.60252996005,Microglia,0.9138671721081757
2087,2088,28378.94528235707,25878.09014380919,Microglia,0.8860725103596326
781,782,31697.251883239172,24721.77683615819,Microglia,0.8831093798940013
782,783,29356.73665852808,24732.73491454482,Microglia,0.9558948316778945
1570,1571,26124.727498619548,25387.23909442297,Microglia,0.8696796713736726
787,788,5675.814814814815,24726.49465020576,Microglia,0.6179530286095312
809,810,5640.315681760041,24765.95216167818,Microglia,0.932859846807204
1795,1796,19426.682747342602,25608.89942763696,Microglia,0.9215548178505716
795,796,24947.042097752408,24745.4266856939,Microglia,0.9365054676020849
1790,1791,15875.286257124762,25598.819506016465,Microglia,0.525058650387794
801,802,31307.99822537711,24755.480627033423,Microglia,0.8250420702941386
803,804,17356.117264526954,24765.714915040906,Microglia,0.7836327818819132
804,805,31810.52871754524,24750.37450826121,Microglia,0.9735330233251848
1319,1320,25899.894102726696,25179.441978440074,Microglia,0.9772496174844916
790,791,12714.085730088496,24736.69690265487,Microglia,0.795910619084776
1743,1744,28105.363060208238,25545.16251697601,Microglia,0.9348460312959408
76,77,13512.749142072753,24099.609128345917,Microglia,0.9341292296958094
1293,1294,5075.436902966315,25163.734539969835,Microglia,0.522848434048571
1598,1599,29429.629056047197,25405.254793510325,Microglia,0.8358635622812819
1157,1158,18180.385214007783,25048.123216601816,Microglia,0.8362724475897422
24,25,21144.172305106116,24072.011346921623,Microglia,0.7409848583737537
1152,1153,27174.090521831735,25053.22080227192,Microglia,0.6513907394373584
1150,1151,14663.127503064978,25058.16796076829,Microglia,0.9399372048428297
2158,2159,17919.400731452457,25953.8934169279,Microglia,0.9411588916653383
2157,2158,28539.78244746601,25962.687268232385,Microglia,0.5439813563233077
1146,1147,3133.3474285714287,25037.798857142858,Microglia,0.3756590136249542
1477,1478,14918.982845610495,25323.471241170533,Microglia,0.9654024188759934
1140,1141,34469.89407744875,25042.282460136674,Microglia,0.6691752699259662
1595,1596,5757.494763382467,25415.55023273856,Microglia,0.581147798867271
1138,1139,28812.00842696629,25044.199036918137,Microglia,0.8668280282019697
1501,1502,6884.1671232876715,25327.156164383563,Microglia,0.9071686239589519
1641,1642,6187.435814455232,25435.010787486517,Microglia,0.5947627159991364
2153,2154,29014.918967371817,25953.28791681606,Microglia,0.9407172408988066
1128,1129,32492.562636676037,25037.689472039987,Microglia,0.9575842343060808
1126,1127,30441.21875,25033.27104591837,Microglia,0.9320774277897133
1655,1656,13732.639468690702,25447.028462998103,Microglia,0.8602846633970911
1097,1098,18087.953650057938,25006.690614136733,Microglia,0.9852305834918915
1654,1655,32979.89929947461,25439.351138353766,Microglia,0.9664881188798694
1653,1654,28626.832954914044,25452.375283814465,Microglia,0.7244434451082711
1104,1105,14395.414601473543,25010.336905559278,Microglia,0.8144422083053586
1651,1652,32623.62582781457,25447.639900662252,Microglia,0.8657606102112408
2159,2160,23930.637043966322,25950.663236669785,Microglia,0.9014130920502861
2146,2147,30113.458987161197,25942.965763195436,Microglia,0.8857056016728456
1112,1113,35710.96477132262,25015.451174289246,Microglia,0.7172878761381447
38,39,11314.224863600935,24066.39789555729,Microglia,0.7588848973277605
1119,1120,10895.145079899075,25026.239276703112,Microglia,0.5252002931811498
1121,1122,28052.14883007288,25035.292673571155,Microglia,0.48096070258011125
1123,1124,31671.09629101284,25018.79814550642,Microglia,0.6263599950369698
1648,1649,32485.86229344016,25441.70055082624,Microglia,0.9386525525948026
1110,1111,18047.993817619783,25010.56336939722,Microglia,0.9105183646296938
1255,1256,9524.388778352566,25130.369677676084,Microglia,0.8024082222073587
1599,1600,35245.07578779418,25405.440366972478,Microglia,0.7497947613409313
1242,1243,23213.379068602906,25116.826239359038,Microglia,0.5426374851219541
1226,1227,28337.2734375,25100.831473214286,Microglia,0.8941597011910015
1232,1233,27318.134672179563,25102.985233313644,Microglia,0.9750380759332955
1223,1224,26842.216230936818,25103.05065359477,Microglia,0.9719010411817962
1222,1223,17944.665088757396,25105.394082840237,Microglia,0.7793746937723303
1221,1222,31637.73457010346,25111.60256867642,Microglia,0.5773757897692119
1496,1497,33667.79803921569,25323.81274509804,Microglia,0.5936544782603927
1233,1234,3590.9223350253806,25120.469035532995,Microglia,0.8042966476264546
1218,1219,16729.06828003457,25092.686257562662,Microglia,0.8234932258117919
1216,1217,33203.29064389897,25098.31234436144,Microglia,0.7501275599704393
1234,1235,17911.46778989098,25100.303270564917,Microglia,0.4766510103874186
1210,1211,11563.256944444445,25096.365575396827,Microglia,0.5876017118376609
1208,1209,18177.770980977246,25089.02834763148,Microglia,0.99846647124301
2174,2175,32737.165942658557,25973.55864465682,Microglia,0.832155010852795
1205,1206,27146.155030800823,25081.14065708419,Microglia,0.9241200286780011
1201,1202,28086.26076742365,25080.179326546593,Microglia,0.6163789596211794
1601,1602,19001.757369614512,25411.397203325774,Microglia,0.7310874868113632
2171,2172,33592.88884064264,25978.825445071645,Microglia,0.9346645299087846
1164,1165,25630.00132144037,25060.12256359432,Microglia,0.9985338869756792
1480,1481,19285.338771929826,25342.15403508772,Microglia,0.9846144262849571
1481,1482,26527.311190597855,25323.72100153296,Microglia,0.8655901909731201
1622,1623,30147.48022249691,25422.735784919652,Microglia,0.9667736951312023
1621,1622,30091.859032370343,25423.727114514444,Microglia,0.6206044112905161
1483,1484,31018.06605504587,25314.574311926604,Microglia,0.9415609662980028
1479,1480,18710.01907032181,25321.50893921335,Microglia,0.9886285096076435
1239,1240,29654.55969881678,25114.893510218717,Microglia,0.6966629897347091
1187,1188,33491.49423215573,25080.101658255226,Microglia,0.7931010912455598
2168,2169,33189.09727626459,25970.311284046693,Microglia,0.9607042874347743
1485,1486,11793.657861099276,25330.76736259054,Microglia,0.7786247917692597
1193,1194,29016.80879864636,25081.1345177665,Microglia,0.9804293234619312
1194,1195,1973.5941821649976,25082.19217930377,Microglia,0.942948720730404
1196,1197,37373.70924885028,25078.01226366888,Microglia,0.42522590936203813
1186,1187,31070.425482368595,25083.779441117764,Microglia,0.6593054977579387
1094,1095,28631.074609821088,25016.231062047962,Microglia,0.9391279454800436
1470,1471,26485.64893617021,25316.087152209493,Microglia,0.8188276744981634
1084,1085,32031.39285714286,25000.945153061224,Microglia,0.8846154971291171
1006,1007,28727.408653846152,24931.125,Microglia,0.3927923342296027
1701,1702,23347.683290488432,25495.56555269923,Microglia,0.9492771435533721
1702,1703,28318.91402251791,25483.660184237462,Microglia,0.5787787662236439
1001,1002,32307.661710037173,24933.439126394052,Microglia,0.6414465248416484
1706,1707,32610.281676413255,25489.377192982458,Microglia,0.8559397932548714
988,989,25622.88295537674,24924.817849305047,Microglia,0.7656868579463931
73,74,24874.230674087816,24086.241805813235,Microglia,0.5256008880038858
985,986,31767.939079983422,24919.224616659758,Microglia,0.5934944220365281
2125,2126,3916.724268177526,25918.85835694051,Microglia,0.9496983346210728
1709,1710,27606.9583011583,25507.115057915056,Microglia,0.9323654857439978
160,161,23451.252128090797,24150.778273206324,Microglia,0.9820702914128618
1711,1712,8677.553658536586,25505.585853658537,Microglia,0.9849512670591395
974,975,33692.078833693304,24907.26727861771,Microglia,0.9710690636976735
957,958,11716.710063897764,24882.355431309905,Microglia,0.914389776539305
954,955,19553.145717937794,24881.999573924157,Microglia,0.5953936778995388
952,953,4820.340074906367,24878.489887640448,Microglia,0.5859238614267669
1511,1512,24247.89347826087,25347.995108695653,Microglia,0.8115356111397177
1580,1581,13635.508166969146,25383.938294010888,Microglia,0.9520547127521883
919,920,10586.023681377827,24855.377287405812,Microglia,0.8645663204235386
100,101,15641.121866897147,24125.60198789974,Microglia,0.5778762459706125
923,924,36040.0399724328,24847.751206064782,Microglia,0.95662580290623
1513,1514,14677.773978315263,25339.902418682235,Microglia,0.6874814915110236
931,932,28607.733979135617,24860.668032786885,Microglia,0.6901616985543165
1587,1588,22818.34084231146,25392.232125367285,Microglia,0.9306532699106651
932,933,33330.601978933926,24866.300989466963,Microglia,0.7222795680653423
2117,2118,17968.59087393658,25914.9841453983,Microglia,0.9248763907129078
1727,1728,14105.340937896071,25517.08174904943,Microglia,0.9334705469105611
942,943,12825.220327421555,24871.489768076397,Microglia,0.7123974804487524
1286,1287,30837.31768158474,25144.703595011004,Microglia,0.9584014637436804
88,89,24647.887059724348,24108.775267993875,Microglia,0.7447901908371054
1724,1725,17934.225341426405,25508.4908952959,Microglia,0.4311833977356556
92,93,20307.882555282555,24109.771498771497,Microglia,0.4634870930734156
1009,1010,25866.207038391225,24939.949725776965,Microglia,0.8253909785331376
1697,1698,32833.4,25483.48754716981,Microglia,0.9302746938968778
1696,1697,31473.994217424828,25494.11565150347,Microglia,0.9503787846705997
1048,1049,25440.38986013986,24978.956293706295,Microglia,0.9818052073056235
1049,1050,12813.580875356804,24980.701236917223,Microglia,0.7435518305596706
2136,2137,30514.464436407474,25935.315852923446,Microglia,0.4898805297174641
1590,1591,10016.919412062849,25400.51140395337,Microglia,0.9988538047470122
1059,1060,28710.54741064916,24987.685995623633,Microglia,0.6823229391760955
52,53,23435.944136657432,24072.09695290859,Microglia,0.937755151911084
1044,1045,18526.424336009884,24969.408894379245,Microglia,0.739526414229281
1591,1592,10822.277165354331,25389.3968503937,Microglia,0.6615063264182738
46,47,7793.8093723494485,24070.31891433418,Microglia,0.9673567593931194
1077,1078,8140.462284028656,24994.133586177835,Microglia,0.9086022206854057
1079,1080,20178.855305466237,24989.66988210075,Microglia,0.6137967955590153
1261,1262,6754.649100257069,25122.113110539845,Microglia,0.9045951041251812
1663,1664,31030.79743849006,25470.976070104483,Microglia,0.9415774748818836
1083,1084,26422.376972138303,25006.592480698222,Microglia,0.9222367647429889
1670,1671,31888.660267111853,25460.72203672788,Microglia,0.8362903595838529
913,914,19023.601417666305,24848.35169029444,Microglia,0.9258465670544455
1507,1508,17476.114589665653,25349.2641337386,Microglia,0.9576352257635051
1685,1686,25390.609231993632,25487.144050935138,Microglia,0.8856995273236946
1271,1272,27692.84828921885,25132.67785668173,Microglia,0.9561656059346118
1015,1016,35417.98998178507,24940.009107468122,Microglia,0.897107304782952
67,68,1637.196662693683,24080.539928486294,Microglia,0.8619275458494937
1508,1509,34844.473826409994,25344.268490374874,Microglia,0.5456762026388415
65,66,22331.426762491443,24092.655715263518,Microglia,0.8433206788370095
2132,2133,33785.516775396085,25927.144920782852,Microglia,0.9621445109550292
1683,1684,11541.199533644238,25484.077948034643,Microglia,0.9962174409532949
1024,1025,36089.73274917853,24942.12048192771,Microglia,0.5022949000208216
1687,1688,18936.936766034327,25471.71815718157,Microglia,0.8000989506546982
1031,1032,11015.965150048403,24949.840271055178,Microglia,0.9169812010099372
1033,1034,15291.944072948329,24959.283282674773,Microglia,0.979650739700622
1034,1035,28334.258676351896,24966.04317998386,Microglia,0.9348027873806012
1036,1037,35847.5232166891,24970.670255720055,Microglia,0.8235699681269761
58,59,14018.115425531914,24081.149468085106,Microglia,0.9687263968954088
59,60,22096.53864247312,24082.506384408603,Microglia,0.810048967376485
1341,1342,14590.361636433809,25207.12157468159,Microglia,0.9140353618559288
1494,1495,7534.152684563758,25335.665687919463,Microglia,0.43947375731190375
1342,1343,25008.67343578485,25196.626783754116,Microglia,0.8786281059007098
264,265,33229.98005908419,24272.77400295421,Microglia,0.7335840463100199
592,593,15030.460115606937,24550.309248554913,Microglia,0.6896962455486116
1882,1883,35215.187589498804,25689.826252983294,Microglia,0.9518932516085391
262,263,9326.611633372502,24274.480611045827,Microglia,0.6769648013829455
1430,1431,29953.369188696444,25278.030385900944,Microglia,0.9935926473773892
1358,1359,36173.94661921708,25202.83131672598,Microglia,0.8801799607961904
258,259,33342.85639837869,24272.029530978576,Microglia,0.8433331705937531
581,582,25847.484524264426,24543.205961024072,Microglia,0.8970905493394613
1548,1549,25035.502437325904,25369.351671309192,Microglia,0.8051881251405452
576,577,25577.841469816274,24539.112335958005,Microglia,0.8765674520762238
1396,1397,30201.108843537415,25232.20602526725,Microglia,0.7360845422987656
1550,1551,11091.975576662144,25367.08616010855,Microglia,0.6777527801813795
201,202,19682.319283790206,24233.749009665662,Microglia,0.7605561572466848
1966,1967,31409.14524936294,25770.234073534764,Microglia,0.8246597495331891
423,424,24701.79906071788,24401.60852063066,Microglia,0.9854154147937202
203,204,30491.108162579778,24216.01511588848,Microglia,0.9531253479054638
566,567,36670.94157608696,24528.866847826088,Microglia,0.7305134400866933
564,565,30878.363585118375,24530.347237880495,Microglia,0.577108403741824
1391,1392,35879.02645914397,25239.952918287938,Microglia,0.6797565089363331
595,596,33685.8032967033,24546.593406593405,Microglia,0.6043933770739623
1960,1961,32321.704927211646,25762.78051511758,Microglia,0.6316179746203252
390,391,23641.629576453695,24374.143575017948,Microglia,0.7721454065602082
195,196,32445.182133564613,24203.957502168258,Microglia,0.7797133456045703
363,364,8245.947486751245,24377.170547615224,Microglia,0.6941109830214235
367,368,32859.09969040248,24358.61238390093,Microglia,0.7734813181971135
1434,1435,32876.525373134325,25261.3592039801,Microglia,0.7548388937854184
1985,1986,17756.085704125177,25784.677809388337,Microglia,0.7720270729067317
369,370,17770.237476808907,24361.4573283859,Microglia,0.7567203159225042
615,616,36748.18918918919,24564.424116424118,Microglia,0.7346367855950794
273,274,18262.210015649453,24290.975899843506,Microglia,0.44934491550442623
1871,1872,22114.97142857143,25665.38487394958,Microglia,0.7057308528351836
372,373,27528.42212518195,24368.13755458515,Microglia,0.9066126384362525
1872,1873,28747.165987186952,25677.679091438556,Microglia,0.6665954811412222
374,375,37283.52681992337,24356.852490421457,Microglia,0.501038665633361
270,271,30156.22886375875,24281.69197630587,Microglia,0.5793770708646104
2024,2025,10349.752604166666,25804.684895833332,Microglia,0.5785141977960319
1981,1982,29627.93830703013,25764.35581061693,Microglia,0.8208211824897058
1560,1561,30704.417401528513,25381.793356848913,Microglia,0.8841096149303963
385,386,13313.001564129301,24375.98905109489,Microglia,0.7948946712082327
1431,1432,34215.277491067885,25270.349741961094,Microglia,0.9145521701126317
1880,1881,32189.998139534884,25677.40558139535,Microglia,0.5082627276747372
1979,1980,32593.53593642018,25781.15756738079,Microglia,0.6672675482674254
596,597,36775.05454545454,24543.71961722488,Microglia,0.45484213550081476
1541,1542,15880.520338087692,25358.55995773904,Microglia,0.9400213715966046
252,253,21463.45544147844,24274.215605749487,Microglia,0.9790889662545366
559,560,3067.8202806699865,24529.48257129923,Microglia,0.5491195596702794
1534,1535,35627.56042741341,25363.59764185704,Microglia,0.9848180454785607
461,462,29090.52035033488,24423.530139103554,Microglia,0.9902980512429588
509,510,28993.35397757608,24473.991457554726,Microglia,0.8896184521454736
223,224,33318.86114704614,24232.669253988788,Microglia,0.9596098003933438
504,505,12901.5050999592,24475.147694818443,Microglia,0.8942772087743309
465,466,33300.97146254459,24423.907847800238,Microglia,0.9847239283856597
469,470,36760.600614439325,24432.089605734767,Microglia,0.885694558174321
498,499,22681.47912524851,24465.09393638171,Microglia,0.7237939574947669
1426,1427,28240.228260869564,25272.895052473763,Microglia,0.9802874132328393
680,681,12355.863414634146,24627.426829268294,Microglia,0.9256834336237436
1932,1933,32141.83488090432,25735.29511505854,Microglia,0.4665958246267161
471,472,9483.698604651163,24425.3488372093,Microglia,0.3967128488825804
473,474,11752.501928151005,24446.30464785874,Microglia,0.7312411310675511
1940,1941,30806.435034802784,25731.766821345707,Microglia,0.8517791146309487
478,479,29122.85662431942,24428.80217785844,Microglia,0.7798755826587263
481,482,19099.120885697186,24451.653201675643,Microglia,0.9836962355190118
1937,1938,21337.105435972273,25747.084275811747,Microglia,0.7184206190863294
1936,1937,2862.5776627218934,25736.32396449704,Microglia,0.5994948505142728
485,486,1830.3566121842496,24436.41604754829,Microglia,0.9271302140458387
1947,1948,35455.04472573839,25744.625738396626,Microglia,0.9739137280424259
1539,1540,28956.86144101346,25356.74030087094,Microglia,0.5690525029178649
2049,2050,31666.924074074075,25840.818518518518,Microglia,0.9885871776251456
516,517,30958.883338318876,24488.69847442417,Microglia,0.6305319924343633
555,556,27094.99695585997,24518.003805175038,Microglia,0.9063368592711903
1368,1369,14635.277951002226,25223.533630289534,Microglia,0.9454755319773808
1369,1370,16863.810828440965,25213.318330071754,Microglia,0.8170420442498871
1370,1371,16989.975186104217,25213.903846153848,Microglia,0.8382419182427016
1419,1420,22176.52641165756,25246.96174863388,Microglia,0.69666351188422
544,545,20983.22972972973,24512.732303732304,Microglia,0.9919025451709728
1911,1912,33337.530943523845,25713.519783564425,Microglia,0.7806321196614538
447,448,14191.68357305072,24413.44284632854,Microglia,0.7794896448952073
538,539,34496.754237288136,24492.053672316386,Microglia,0.9490318031154764
537,538,10988.765206812652,24496.97810218978,Microglia,0.8376656019252914
242,243,6760.394462540717,24256.87654723127,Microglia,0.9737970106683687
1556,1557,18415.495187165776,25356.304812834223,Microglia,0.7692868559932585
212,213,27671.890763765543,24227.5634991119,Microglia,0.9713069067630755
1374,1375,22730.122404371585,25208.545355191258,Microglia,0.42383368366999497
1422,1423,30874.351090816843,25260.290208016235,Microglia,0.93118463636003
524,525,32752.933991153455,24482.73460360667,Microglia,0.7994419233833941
2051,2052,11305.590016825576,25845.30005608525,Microglia,0.9418939379759632
1922,1923,29841.209308966307,25729.233580810964,Microglia,0.789829369177843
218,219,26832.724728350346,24233.104708594008,Microglia,0.8998478538970153
1925,1926,31762.538585728125,25724.537617048758,Microglia,0.965122368699659
184,185,4695.086186065244,24195.262182843333,Microglia,0.7554314085951046
